"ORF","baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast","DE","SGD","DESCRIPTION"
"YMR215W",1062.72747345638,-1.23076151458616,0.0881057290545121,1.87369835904998e-45,5.91994996541841e-44,"YMR215W","CRISPY.ATG_vs_WT","down-regulated","S000004828","Putative 1,3-beta-glucanosyltransferase; has similarity go other GAS family members; low abundance, possibly inactive member of the GAS family of GPI-containing proteins; localizes to the cell wall; mRNA induced during sporulation"
"YMR227C",382.779004716453,1.07571881938907,0.168282843145737,1.42026228829839e-11,9.91672640857185e-11,"YMR227C","CRISPY.ATG_vs_WT","up-regulated","S000004840","TFIID subunit (67 kDa); involved in RNA polymerase II transcription initiation"
"YMR229C",7758.68816570807,-1.14204348495091,0.0462242013608022,1.83966681769953e-135,2.83533039537642e-133,"YMR229C","KAN_vs_WT","down-regulated","S000004842","RNA binding protein involved in synthesis of 18S and 5.8S rRNAs; component of ribosomal small subunit (SSU) processome and 90S preribosome; required for pre-rRNA packaging and compaction of processome into dense terminal balls; part of Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription with role in biogenesis of large ribosomal subunit; binds single stranded tracts of U's; relocalizes from nucleolus to nucleus upon DNA replication stress"
"YMR242C",8004.14120697986,-1.12906164436559,0.0636258418753659,1.57299134608876e-71,1.29087432674479e-69,"YMR242C","CRISPY.ATG_vs_WT","down-regulated","S000004855","Ribosomal 60S subunit protein L20A; homologous to mammalian ribosomal protein L18A, no bacterial homolog; RPL20A has a paralog, RPL20B, that arose from the whole genome duplication"
"YMR271C",1356.62423707889,1.20446835992193,0.0790164382268265,1.52927059478389e-53,6.6188088276982e-52,"YMR271C","CRISPY.ATG_vs_WT","up-regulated","S000004884","Minor orotate phosphoribosyltransferase (OPRTase) isozyme; catalyzes the fifth enzymatic step in the de novo biosynthesis of pyrimidines, converting orotate into orotidine-5'-phosphate; URA10 has a paralog, URA5, that arose from the whole genome duplication"
"YMR290C",1379.86146968502,-1.01834469512487,0.0786527798589788,2.27620710440902e-39,6.09464097150873e-38,"YMR290C","CRISPY.ATG_vs_WT","down-regulated","S000004903","ATP-dependent RNA helicase; involved in the biogenesis of 40S and 60S ribosome subunits; localizes to both the nuclear periphery and nucleolus; highly enriched in nuclear pore complex fractions; constituent of 66S pre-ribosomal particles"
"YMR290C",1379.86146968502,-1.19180902655424,0.0802380106309901,6.08475245637249e-51,2.03436776570464e-49,"YMR290C","KAN_vs_WT","down-regulated","S000004903","ATP-dependent RNA helicase; involved in the biogenesis of 40S and 60S ribosome subunits; localizes to both the nuclear periphery and nucleolus; highly enriched in nuclear pore complex fractions; constituent of 66S pre-ribosomal particles"
"YMR294W-A",37.6088862488846,1.21073734714511,0.420390834214082,0.000283189891510309,0.000952863112062642,"YMR294W-A","KAN_vs_WT","up-regulated","S000004909","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; substantially overlaps YMR295C; deletion causes sensitivity to unfolded protein response-inducing agents"
"YMR294W-A",37.6088862488846,1.05683957118486,0.426559490944205,0.000804888887520775,0.00223662835542822,"YMR294W-A","CRISPY.ATG_vs_WT","up-regulated","S000004909","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; substantially overlaps YMR295C; deletion causes sensitivity to unfolded protein response-inducing agents"
"YMR304C-A",165.428476293038,1.27695772838721,0.214860495031835,2.15957139299684e-10,1.52302808396731e-09,"YMR304C-A","KAN_vs_WT","up-regulated","S000004919","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps 3' end of verified ORF SCW10/YMR305C"
"YMR305C",6729.43935848025,1.61425511407342,0.0828900539329717,1.79468156781223e-85,1.24621899197863e-83,"YMR305C","KAN_vs_WT","up-regulated","S000004921","Cell wall protein with similarity to glucanases; may play a role in conjugation during mating based on mutant phenotype and its regulation by Ste12p; SWC10 has a paralog, SCW4, that arose from the whole genome duplication"
"YMR315W-A",70.2017790552873,1.05997292769184,0.276618661668175,1.12331548064975e-05,4.76071798942038e-05,"YMR315W-A","KAN_vs_WT","up-regulated","S000028697","Putative protein of unknown function"
"YMR325W",372.030611118018,2.21374326101555,0.123902583247167,1.37936292586957e-72,7.71344630846887e-71,"YMR325W","KAN_vs_WT","up-regulated","S000004944","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions"
"YNL002C",1313.26336430986,-1.06258427216756,0.0796252003099023,1.20977051097434e-41,3.38253976055171e-40,"YNL002C","KAN_vs_WT","down-regulated","S000004947","Nucleolar protein similar to large ribosomal subunit L7 proteins; constituent of 66S pre-ribosomal particles; plays an essential role in processing of precursors to the large ribosomal subunit RNAs; binds junction of ITS2 and ITS2-proximal stem between the 3' end of 5.8S rRNA and the 5' end of 25S rRNA"
"YNL014W",1307.47042479653,1.67610862994428,0.089413998940656,1.35464465203112e-79,1.55636355566994e-77,"YNL014W","CRISPY.ATG_vs_WT","up-regulated","S000004959","Translational elongation factor EF-3; member of the ABC superfamily; stimulates EF-1 alpha-dependent binding of aminoacyl-tRNA by the ribosome; normally expressed in zinc deficient cells; HEF3 has a paralog, YEF3, that arose from the whole genome duplication"
"YNL043C",25.5043848438438,1.89021243916425,0.45165123474941,1.5983021976927e-06,7.5937380355039e-06,"YNL043C","KAN_vs_WT","up-regulated","S000004988","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YIP3/YNL044W"
"YNL065W",1494.06305271252,-2.01549349516343,0.161286951201751,4.64092778077586e-37,1.15004010379304e-35,"YNL065W","KAN_vs_WT","down-regulated","S000005009","Plasma membrane transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; confers resistance to short-chain monocarboxylic acids and quinidine; involved in the excretion of excess amino acids; AQR1 has a paralog, QDR1, that arose from the whole genome duplication; relocalizes from plasma membrane to cytoplasm upon DNA replication stress"
"YNL066W",2727.72679785593,-1.15656034037667,0.0810943867938113,3.46938778221374e-47,1.1016613766738e-45,"YNL066W","KAN_vs_WT","down-regulated","S000005010","Cell wall protein related to glucanases; possibly involved in cell wall septation; member of the SUN family; SUN4 has a paralog, SIM1, that arose from the whole genome duplication"
"YNL093W",452.62540611328,1.08843100055356,0.109538586595217,2.62685601168278e-24,3.86925481068147e-23,"YNL093W","CRISPY.ATG_vs_WT","up-regulated","S000005037","Stress-induced Rab family GTPase; required for vacuolar protein sorting and endocytosis; involved in ionic stress tolerance; similar to Vps21p and Ypt52p; functional homolog of Vps21p; mammalian Rab5 homolog; YPT53 has a paralog, VPS21, that arose from the whole genome duplication"
"YNL110C",965.263960221041,-1.07805487587494,0.084229539283971,1.73556672355911e-38,4.5131877062428e-37,"YNL110C","KAN_vs_WT","down-regulated","S000005054","Constituent of 66S pre-ribosomal particles; involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm"
"YNL111C",1137.87778316454,-1.57154204420457,0.0994800868822876,2.43684457589318e-57,9.44688397243499e-56,"YNL111C","KAN_vs_WT","down-regulated","S000005055","Cytochrome b5; involved in the sterol and lipid biosynthesis pathways; acts as an electron donor to support sterol C5-6 desaturation"
"YNL112W",8513.65363661957,-1.24787219241795,0.0437287856941018,7.39432830742024e-180,1.66874144909245e-177,"YNL112W","KAN_vs_WT","down-regulated","S000005056","ATP-dependent RNA helicase of the DEAD-box protein family; has strong preference for dsRNA; interacts with YRA1; required for assembly of Yra1p, Nab2p and Mex67p onto mRNA and formation of nuclear mRNP; involved in mRNA decay and rRNA processing; may be involved in suppression of transcription from cryptic initiation sites"
"YNL116W",1328.81744074711,-1.03832465808353,0.0726840938952311,2.91064381733235e-47,9.28906983925409e-46,"YNL116W","KAN_vs_WT","down-regulated","S000005060","Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p, as well as abundance, localization, and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8, similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog, DMA1, that arose from the whole genome duplication"
"YNL130C-A",23.1759807032906,-1.42764145620515,0.577469531490517,0.000610369515993595,0.00173344942542181,"YNL130C-A","CRISPY.ATG_vs_WT","down-regulated","S000028579","Protein of unknown function; dgr1 null mutant is resistant to 2-deoxy-D-glucose"
"YNL132W",2270.63840073311,-1.08879286838736,0.0578976204723317,6.95901350663457e-80,4.44181882307311e-78,"YNL132W","KAN_vs_WT","down-regulated","S000005076","Protein required for biogenesis of the small ribosomal subunit; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10, the human homolog, implicated in several types of cancer and premature aging."
"YNL141W",1668.857076618,-1.33138582310105,0.0671266077310052,1.2786799366107e-88,9.85363234078418e-87,"YNL141W","KAN_vs_WT","down-regulated","S000005085","Adenine deaminase (adenine aminohydrolase); converts adenine to hypoxanthine; involved in purine salvage; transcriptionally regulated by nutrient levels and growth phase; Aah1p degraded upon entry into quiescence via SCF and the proteasome"
"YNL149C",28.064975929323,1.0761006190849,0.443357990526169,0.00104430303742856,0.00315301222792558,"YNL149C","KAN_vs_WT","up-regulated","S000005093","Essential protein required for maturation of Gas1p and Pho8p; involved in protein trafficking; GFP-fusion protein localizes to the ER and YFP-fusion protein to the nuclear envelope-ER network; null mutants have a cell separation defect"
"YNL162W-A",34.0261798269618,-1.10050518176094,0.393391117877347,0.000381954020003523,0.00124732168082804,"YNL162W-A","KAN_vs_WT","down-regulated","S000007624","Putative protein of unknown function; identified by homology"
"YNL182C",687.229173423648,-1.26222952604535,0.0968357988565938,6.89805719710876e-40,1.8391908619633e-38,"YNL182C","KAN_vs_WT","down-regulated","S000005126","Component of the Rix1 complex and pre-replicative complexes (pre-RCs); required for processing of ITS2 sequences from 35S pre-rRNA; component of the pre-60S ribosomal particle with the dynein-related AAA-type ATPase Mdn1p; required for pre-RC formation and maintenance during DNA replication licensing; highly conserved protein which contains several WD40 motifs; IPI3 is an essential gene; other members include Rix1p, Ipi1p, and Ipi3p"
"YNL215W",349.946037130128,1.27079238477921,0.130017802976768,1.15927708388202e-23,1.65360539346512e-22,"YNL215W","CRISPY.ATG_vs_WT","up-regulated","S000005159","Protein that associates with the INO80 chromatin remodeling complex; associates with the INO80 complex under low-salt conditions; essential for growth under anaerobic conditions; protein abundance increases in response to DNA replication stress"
"YNL254C",827.05638937803,1.30154542839934,0.0947354271565766,4.42015383745146e-44,1.34283423552191e-42,"YNL254C","CRISPY.ATG_vs_WT","up-regulated","S000005198","Protein of unknown function; null mutation suppresses cdc13-1 temperature sensitivity; (GFP)-fusion protein localizes to both the cytoplasm and the nucleus"
"YNL289W",2294.59311489741,1.32541473366055,0.0752890083861291,1.97986047416293e-70,1.010953200489e-68,"YNL289W","KAN_vs_WT","up-regulated","S000005233","Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; is ubiquitinated by Dma1p; phosphorylation by Pho85p targets it for degradation; localizes to sites of polarized cell growth"
"YNL300W",714.498095942335,-1.88558377438933,0.113861962774554,9.35372742200544e-63,5.62916224568118e-61,"YNL300W","CRISPY.ATG_vs_WT","down-regulated","S000005244","Glycosylphosphatidylinositol-dependent cell wall protein; expression is periodic and decreases in respone to ergosterol perturbation or upon entry into stationary phase; depletion increases resistance to lactic acid"
"YNL302C",8252.04399615258,-1.07970984255181,0.0540432583800762,2.37819448945946e-89,3.66531975094984e-87,"YNL302C","CRISPY.ATG_vs_WT","down-regulated","S000005246","Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19, no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19B has a paralog, RPS19A, that arose from the whole genome duplication"
"YNL308C",1177.93500275304,-1.22204274026385,0.10433409722871,9.88935668751477e-33,2.09700821840288e-31,"YNL308C","KAN_vs_WT","down-regulated","S000005252","Essential nucleolar protein required for 40S ribosome biogenesis; associate with snR30; physically and functionally interacts with Krr1p"
"YNL318C",55.8788433380615,-1.05330318245908,0.336995749427864,0.000154671797870195,0.000546017369129476,"YNL318C","KAN_vs_WT","down-regulated","S000005262","Protein with similarity to hexose transporter family members; expression is induced in low glucose and repressed in high glucose; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YNR024W",76.4720929847011,-1.5068603648511,0.318703477722513,1.57407081642711e-07,8.39371602447504e-07,"YNR024W","KAN_vs_WT","down-regulated","S000005307","Nuclear exosome-associated RNA binding protein; involved in surveillance of pre-rRNAs and pre-mRNAs, and the degradation of cryptic non-coding RNAs (ncRNA); copurifies with ribosomes; relocalizes to the cytosol in response to hypoxia"
"YNR056C",3010.36422254058,-2.97102790313178,0.0807181855194796,8.90829876045809e-298,4.02082427623819e-295,"YNR056C","KAN_vs_WT","down-regulated","S000005339","Putative transmembrane protein involved in the biotin biosynthesis; responsible for uptake of 7-keto 8-aminopelargonic acid; BIO5 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis"
"YNR057C",1536.22513119236,-3.27048002443579,0.194147384174845,6.95718723254035e-65,3.18568595090018e-63,"YNR057C","KAN_vs_WT","down-regulated","S000005340","Dethiobiotin synthetase; catalyzes the third step in the biotin biosynthesis pathway; BIO4 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria; expression appears to be repressed at low iron levels"
"YNR058W",7537.76731336622,-3.23782493641074,0.0604922211202591,0,0,"YNR058W","KAN_vs_WT","down-regulated","S000005341","7,8-diamino-pelargonic acid aminotransferase (DAPA); catalyzes the second step in the biotin biosynthesis pathway; BIO3 is in a cluster of 3 genes (BIO3, BIO4, and BIO5) that mediate biotin synthesis; BIO3 and BIO4 were acquired by horizontal gene transfer (HGT) from bacteria"
"YNR066C",792.73490250687,1.09728456801121,0.0781417560298494,8.10973632772063e-46,2.49977677340813e-44,"YNR066C","KAN_vs_WT","up-regulated","S000005349","Putative membrane-localized protein of unknown function"
"YNR073C",318.62614509107,1.5217037854866,0.132204952954077,8.89936440416914e-32,1.83774783235114e-30,"YNR073C","KAN_vs_WT","up-regulated","S000005356","Mannitol dehydrogenase; MAN2 has a paralog, DSF1, that arose from a segmental duplication"
"YNR076W",429.404109046992,1.19740224724346,0.12789649569774,6.95283952975145e-22,9.76333177522209e-21,"YNR076W","KAN_vs_WT","up-regulated","S000005359","Member of the seripauperin multigene family; encoded mainly in subtelomeric regions; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to just the vacuole; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme; identical to Pau18p"
"YOL007C",861.620864220557,1.26541935332681,0.0753751656647934,2.56781800323178e-64,1.15900299731583e-62,"YOL007C","KAN_vs_WT","up-regulated","S000005367","Protein of unknown function; green fluorescent protein (GFP)- fusion protein localizes to the mother side of the bud neck and the vacuole; YOL007C is not an essential gene"
"YOL040C",20223.9466231848,-1.05509501335642,0.0509266215065289,2.26854250381347e-96,4.94307589020596e-94,"YOL040C","CRISPY.ATG_vs_WT","down-regulated","S000005400","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S15 and bacterial S19"
"YOL055C",1724.79194616157,1.55985256323136,0.0772894727241769,9.22930611152379e-92,1.57621581942483e-89,"YOL055C","CRISPY.ATG_vs_WT","up-regulated","S000005416","Trifunctional enzyme of thiamine biosynthesis, degradation and salvage; has hydroxymethylpyrimidine (HMP) kinase, HMP-phosphate (HMP-P) kinase and thiaminase activities; member of a gene family with THI21 and THI22; HMP and HMP-P kinase activity redundant with Thi21p"
"YOL077C",1628.88228207738,-1.14210860733913,0.0664917418127545,3.50183809676271e-67,1.66376804010854e-65,"YOL077C","KAN_vs_WT","down-regulated","S000005437","Nucleolar protein; constituent of 66S pre-ribosomal particles; depletion leads to defects in rRNA processing and a block in the assembly of large ribosomal subunits; possesses a sigma(70)-like RNA-binding motif"
"YOL086C",138080.617794683,-1.16182144094171,0.0702792921844826,2.0862713654628e-62,1.22066192207032e-60,"YOL086C","CRISPY.ATG_vs_WT","down-regulated","S000005446","Alcohol dehydrogenase; fermentative isozyme active as homo- or heterotetramers; required for the reduction of acetaldehyde to ethanol, the last step in the glycolytic pathway; ADH1 has a paralog, ADH5, that arose from the whole genome duplication"
"YOL110W",441.089835835054,1.03805960484078,0.289011554737081,2.42777853149884e-05,8.83197037451997e-05,"YOL110W","CRISPY.ATG_vs_WT","up-regulated","S000005470","Palmitoyltransferase subunit; this complex adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage; palmitoylation is required for Ras2p membrane localization; Palmitoyltransferase is composed of Shr5p and Erf2"
"YOL113W",1219.56313744372,1.18320219860208,0.0693895331521339,3.39802997413909e-66,1.59052973382111e-64,"YOL113W","KAN_vs_WT","up-regulated","S000005473","Member of the PAK family of serine/threonine protein kinases; similar to Ste20p; involved in down-regulation of sterol uptake; proposed to be a downstream effector of Cdc42p during polarized growth; SKM1 has a paralog, CLA4, that arose from the whole genome duplication"
"YOL124C",267.121248700178,-1.33257575551929,0.154959074869481,6.7127728976705e-19,8.2365071728893e-18,"YOL124C","KAN_vs_WT","down-regulated","S000005484","Catalytic subunit of adoMet-dependent tRNA methyltransferase complex; required for the methylation of the guanosine nucleotide at position 10 (m2G10) in tRNAs; contains a THUMP domain and a methyltransferase domain; another complex member is Trm112p"
"YOL128C",315.573429467207,1.08154429024839,0.130681020726093,1.11198192589128e-17,1.16915370876988e-16,"YOL128C","CRISPY.ATG_vs_WT","up-regulated","S000005488","Protein kinase related to mammalian GSK-3 glycogen synthase kinases; GSK-3 homologs (Mck1p, Rim11p, Mrk1p, Ygk3p) are involved in control of Msn2p-dependent transcription of stress responsive genes and in protein degradation; YGK3 has a paralog, MCK1, that arose from the whole genome duplication"
"YOL136C",824.024203626982,1.87408917221419,0.1140698047032,7.27722866352685e-62,3.08622871978699e-60,"YOL136C","KAN_vs_WT","up-regulated","S000005496","6-phosphofructo-2-kinase; catalyzes synthesis of fructose-2,6-bisphosphate; inhibited by phosphoenolpyruvate and sn-glycerol 3-phosphate, expression induced by glucose and sucrose, transcriptional regulation involves protein kinase A"
"YOL141W",291.812495549676,-1.08816166570116,0.147400645721823,1.60069483007363e-14,1.5233118420535e-13,"YOL141W","KAN_vs_WT","down-regulated","S000005501","AdoMet-dependent tRNA methyltransferase; also involved in methoxycarbonylation; required for the synthesis of wybutosine (yW), a modified guanosine found at the 3'-position adjacent to the anticodon of phe-tRNA; similarity to Ppm1p"
"YOL143C",3529.07547737013,-1.01774286261692,0.0636255303666425,1.01893285118878e-58,5.2775710546409e-57,"YOL143C","CRISPY.ATG_vs_WT","down-regulated","S000005503","Lumazine synthase (DMRL synthase); catalyzes synthesis of immediate precursor to riboflavin; DMRL synthase stands for 6,7-dimethyl-8-ribityllumazine synthase"
"YOL144W",342.550208264587,-1.35404138836084,0.144546824237154,6.32899659362961e-22,8.94696408839944e-21,"YOL144W","KAN_vs_WT","down-regulated","S000005504","Nucleolar protein required for 60S ribosomal subunit biogenesis"
"YOL154W",1864.14758055701,4.96542032769812,0.0902146571725341,0,0,"YOL154W","CRISPY.ATG_vs_WT","up-regulated","S000005514","Putative GPI-anchored protein; transcription is induced under low-zinc conditions, as mediated by the Zap1p transcription factor, and at alkaline pH"
"YOL161C",1054.60095955717,4.36683032770314,0.10751908194448,0,0,"YOL161C","KAN_vs_WT","up-regulated","S000005521","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation"
"YOL161C",1054.60095955717,-1.23252193329201,0.13959729827073,1.05738610039764e-19,1.24425004998374e-18,"YOL161C","CRISPY.ATG_vs_WT","down-regulated","S000005521","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation"
"YOL161C",1054.60095955717,-1.05055561342013,0.141772055185531,9.39320320695647e-15,1.67779185517196e-12,"YOL161C","CRISPY_vs_WT","down-regulated","S000005521","Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; SWAT-GFP and mCherry fusion proteins localize to the vacuole; expression induced by low temperature and also by anaerobic conditions; induced during alcoholic fermentation"
"YOL165C",58.904813258523,1.93463690200651,0.307988261016454,2.09500186273918e-11,1.59690190237019e-10,"YOL165C","KAN_vs_WT","up-regulated","S000005525","Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; AAD15 has a paralog, AAD3, that arose from a segmental duplication; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family"
"YOR004W",316.237591297778,-1.1182635700694,0.136403065753943,2.38936346464688e-17,2.72866117853037e-16,"YOR004W","KAN_vs_WT","down-regulated","S000005530","Component of the small subunit processome; involved in 40S ribosomal subunit biogenesis; interacts with snR30 and is required for dissociation of snR30 from large pre-ribosomal particles; has homology to PINc domain protein Fcf1p, although the PINc domain of Utp23p is not required for function; essential protein"
"YOR009W",4385.39499094941,-1.24926310124683,0.120935063844661,4.05470300106274e-26,6.40541706592886e-25,"YOR009W","CRISPY.ATG_vs_WT","down-regulated","S000005535","Cell wall mannoprotein; expressed under anaerobic conditions and required for anaerobic growth; transcription is also induced by cold shock; member of the Srp1p/Tip1p family of serine-alanine-rich proteins"
"YOR010C",703.64756869875,1.02190886178892,0.130932272592694,6.3710532591097e-16,6.58898290414308e-15,"YOR010C","KAN_vs_WT","up-regulated","S000005536","Putative cell wall mannoprotein; member of the Srp1p/Tip1p family of serine-alanine-rich proteins; transcription is induced by cold shock and anaerobiosis; TIR2 has a paralog, TIR3, that arose from the whole genome duplication"
"YOR011W",5083.60983606904,-1.51006551238325,0.055867118680088,6.0125331865986e-162,1.08551992017476e-159,"YOR011W","KAN_vs_WT","down-regulated","S000005537","Plasma membrane sterol transporter of the ATP-binding cassette family; required, along with Pdr11p, for uptake of exogenous sterols and their incorporation into the plasma membrane; activity is stimulated by phosphatidylserine; sterol uptake is required for anaerobic growth because sterol biosynthesis requires oxygen; AUS1 has a paralog, PDR11, that arose from the whole genome duplication"
"YOR055W",14.7450497085762,2.25664858578993,0.71331833017194,7.91215852115498e-05,0.000293753993508686,"YOR055W","KAN_vs_WT","up-regulated","S000005581","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YOR055W",14.7450497085762,1.28050567541177,0.848749543880809,0.00452345423782564,0.0107497959115533,"YOR055W","CRISPY.ATG_vs_WT","up-regulated","S000005581","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YOR071C",1971.8930228055,-1.13289917249306,0.0641700673822228,8.52235770133952e-71,4.41416215694791e-69,"YOR071C","KAN_vs_WT","down-regulated","S000005597","High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; major transporter for 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine) uptake; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity"
"YOR108W",966.089511712255,-1.11264692863643,0.0912509866958289,6.40045450211735e-35,1.48692911760586e-33,"YOR108W","CRISPY.ATG_vs_WT","down-regulated","S000005634","Alpha-isopropylmalate synthase II (2-isopropylmalate synthase); catalyzes the first step in the leucine biosynthesis pathway; the minor isozyme, responsible for the residual alpha-IPMS activity detected in a leu4 null mutant; LEU9 has a paralog, LEU4, that arose from the whole genome duplication"
"YOR192C-C",469.547136228849,1.47670813880355,0.0958232631982616,1.07540027726358e-54,3.973949913467e-53,"YOR192C-C","KAN_vs_WT","up-regulated","S000028857","Putative protein of unknown function; identified by expression profiling and mass spectrometry"
"YOR206W",1945.74414759802,-1.34459984223498,0.0799991365884675,1.70705180288119e-64,7.76033118158724e-63,"YOR206W","KAN_vs_WT","down-regulated","S000005732","Protein involved in ribosome biogenesis; forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes; forms a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes mediate intranuclear transport of ribosomal precursors; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit"
"YOR214C",130.229075459392,-1.38816947669774,0.207073701946814,1.70343575784876e-12,1.41818320867540e-11,"YOR214C","KAN_vs_WT","down-regulated","S000005740","Putative spore wall protein; expression increases during sporulation; not an essential gene; YOR214C has a paralog, SPO19, that arose from the whole genome duplication"
"YOR222W",1583.8593895351,1.09203280071983,0.0710479056734308,2.44714777923071e-54,8.83630103826219e-53,"YOR222W","KAN_vs_WT","up-regulated","S000005748","Mitochondrial inner membrane transporter; 2-oxodicarboxylate transporter, exports 2-oxoadipate and 2-oxoglutarate from the mitochondrial matrix to the cytosol for use in lysine and glutamate biosynthesis and in lysine catabolism; ODC2 has a paralog, ODC1, that arose from the whole genome duplication"
"YOR237W",4275.22429753182,-1.32544310563595,0.0654323094717001,2.75071928508398e-92,2.25737599512282e-90,"YOR237W","KAN_vs_WT","down-regulated","S000005763","Protein implicated in the regulation of ergosterol biosynthesis; one of a seven member gene family with a common essential function and non-essential unique functions; similar to human oxysterol binding protein (OSBP); SWAT-GFP and mCherry fusion proteins localize to the bud neck and vacuolar membrane; HES1 has a paralog, KES1, that arose from the whole genome duplication"
"YOR247W",632.607033979755,1.67148466737601,0.136554991330534,1.40374022530592e-35,3.29748493818145e-34,"YOR247W","KAN_vs_WT","up-regulated","S000005773","Mannoprotein that exhibits a tight association with the cell wall; required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants; SRL1 has a paralog, SVS1, that arose from the whole genome duplication"
"YOR247W",632.607033979755,-1.79069580127269,0.150371034830789,8.16209046902983e-34,1.7663099203356e-32,"YOR247W","CRISPY.ATG_vs_WT","down-regulated","S000005773","Mannoprotein that exhibits a tight association with the cell wall; required for cell wall stability in the absence of GPI-anchored mannoproteins; has a high serine-threonine content; expression is induced in cell wall mutants; SRL1 has a paralog, SVS1, that arose from the whole genome duplication"
"YOR248W",5.43314528311226,2.39607188488191,1.04103643400373,0.000941298064113235,0.00287068651888587,"YOR248W","KAN_vs_WT","up-regulated","S000005774","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YOR255W",77.1525965886745,-1.70544451008199,0.347913714694897,5.94705024602495e-08,3.33150802346025e-07,"YOR255W","KAN_vs_WT","down-regulated","S000005781","Protein involved in sporulation; required for the construction of the outer spore wall layers; required for proper localization of Spo14p"
"YOR272W",845.16688515371,-1.18594856340667,0.0863329058019468,5.40351354745338e-44,1.56627532597972e-42,"YOR272W","KAN_vs_WT","down-regulated","S000005798","Constituent of 66S pre-ribosomal particles; forms a complex with Nop7p and Erb1p that is required for maturation of the large ribosomal subunit; has seven C-terminal WD repeats"
"YOR315W",619.048695790477,-1.02867317417388,0.111245384613934,2.1805739245927e-21,2.73393782331374e-20,"YOR315W","CRISPY.ATG_vs_WT","down-regulated","S000005842","Nuclear protein putative transcription factor; required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate"
